"app_id","rating_count_tot","rating_count_ver","avg_rating_tot","avg_rating_ver","diff_rating_ver"
1079316669,0,0,0,0,0
1079321578,447,1,4.5,5,0.5
1079464948,8157,6871,4.5,4.5,0
1079527277,571,35,4,4,0
1079527526,219,5,4.5,4,-0.5
1079607960,764,22,5,4.5,-0.5
1079643338,134,62,4.5,4,-0.5
1079644135,791,257,4.5,4.5,0
1079658714,53,53,4,4,0
1079673793,57,57,4,4,0
1079758987,0,0,0,0,0
1079800951,13,7,5,4.5,-0.5
1079843974,226,12,4.5,4.5,0
1079852672,3065,47,4.5,4.5,0
1079971086,115,115,4.5,4.5,0
1079974548,13,6,3.5,3,-0.5
1079977734,57,1,3.5,2,-1.5
1080114119,1396,11,4.5,5,0.5
1080169657,140,140,4.5,4.5,0
1080200089,23,23,3,3,0
1080235395,0,0,0,0,0
1080236551,38,38,4,4,0
1080243808,21,8,3.5,4,0.5
1080248000,8558,459,5,4.5,-0.5
1080257114,108,12,4,4,0
1080262235,0,0,0,0,0
1080290867,236,10,4,4.5,0.5
1080294836,225,52,4,4,0
1080310524,207,36,4.5,5,0.5
1080340345,0,0,0,0,0
1080345135,107,12,3,4,1
1080369552,5,1,4,5,1
1080434313,244,163,4,4.5,0.5
1080465588,71,71,4,4,0
1080487957,69368,28389,4.5,4.5,0
1080497972,30,10,2.5,4,1.5
1080533223,14,10,3,3.5,0.5
1080541663,1,1,5,5,0
1080544164,0,0,0,0,0
1080545293,1,1,4,4,0
1080558477,0,0,0,0,0
1080563307,0,0,0,0,0
1080565581,0,0,0,0,0
1080605845,59,22,4,4,0
1080608190,2778,472,4.5,4.5,0
1080634585,1079,35,4.5,4,-0.5
1080654588,63,12,1.5,1.5,0
1080661330,779,161,4,4,0
1080767538,158,70,4.5,4.5,0
1080778007,151,96,3.5,4.5,1
1080816579,18141,255,4.5,4.5,0
1080869737,0,0,0,0,0
1080940988,708,23,4.5,4,-0.5
1080942226,0,0,0,0,0
1080973177,22,3,4.5,4.5,0
1080980064,1087,1087,4,4,0
1081079080,59,4,3,4,1
1081079094,15,0,1.5,0,-1.5
1081106301,19,15,4.5,4.5,0
1081132110,128,28,4,4,0
1081132864,4226,1031,4.5,4.5,0
1081221532,15290,523,4.5,4.5,0
1081270431,0,0,0,0,0
1081295232,0,0,0,0,0
1081404850,253,209,4,4,0
1081431390,4222,318,4.5,4.5,0
1081561570,329,40,3,3.5,0.5
1081593943,82,7,4,4.5,0.5
1081609724,228,97,4.5,4,-0.5
1081612551,83,83,3,3,0
1081674942,17,17,3,3,0
1081690522,452,452,3.5,3.5,0
1081734476,0,0,0,0,0
1081737936,0,0,0,0,0
1081769613,0,0,0,0,0
1081832850,1187,108,4,4.5,0.5
1081839485,0,0,0,0,0
1081847121,2869,277,4.5,4.5,0
1081957053,34,34,3.5,3.5,0
1081977472,86,10,3,4,1
1082069304,18,11,3.5,3,-0.5
1082150954,70,3,4,4,0
1082215066,2,2,5,5,0
1082240310,0,0,0,0,0
1082293885,0,0,0,0,0
1082309664,917,16,4.5,4.5,0
1082594539,119,89,4.5,4.5,0
1082671838,0,0,0,0,0
1082673403,0,0,0,0,0
1082674903,96,38,4.5,4.5,0
1082678255,76,22,3.5,2.5,-1
1082679672,332,75,4.5,4.5,0
1082764317,69,15,4.5,5,0.5
1082781138,87,63,3.5,3.5,0
1082793702,166,4,4.5,5,0.5
1082836132,123,77,3.5,4,0.5
1082891966,36,8,4,4,0
1082958318,22,1,5,5,0
1082958327,40,11,3,2.5,-0.5
1082958340,914,64,5,4,-1
1082965369,554,521,4.5,4.5,0
1082986584,2419,588,4.5,4.5,0
1083057569,1313,223,4.5,4.5,0
1083107235,171,48,4.5,4.5,0
1083174287,34,0,4.5,0,-4.5
1083229791,13300,436,4.5,4.5,0
1083345097,0,0,0,0,0
1083356839,42,0,4.5,0,-4.5
1083362092,24,24,3.5,3.5,0
1083367051,0,0,0,0,0
1083442831,56,6,3.5,2.5,-1
1083451870,3763,46,4.5,4.5,0
1083708143,110,0,4,0,-4
1083801827,45,3,4.5,4,-0.5
1083835330,58,18,4,4,0
1084084901,50,16,4,3.5,-0.5
1084085985,0,0,0,0,0
1084133300,6,0,3,0,-3
1084135698,58,10,2.5,2.5,0
1084144010,138,86,4,4,0
1084153783,8,8,2.5,2.5,0
1084197093,17,3,4.5,4.5,0
1084252650,18358,2426,4.5,4.5,0
1084253570,0,0,0,0,0
1084264750,6,3,5,5,0
1084290631,0,0,0,0,0
1084331400,339,11,4.5,4.5,0
1084407935,2533,174,4.5,4.5,0
1084565679,22,22,4.5,4.5,0
1084590704,766,320,4.5,4.5,0
1084600612,19,10,5,5,0
1084644256,205,170,4,4,0
1084682224,17,2,5,5,0
1084805156,4283,332,3.5,4,0.5
1084841402,17,0,5,0,-5
1084860489,4580,2868,4.5,4.5,0
1084930110,84,23,3.5,4,0.5
1084930849,3326,25,4,3.5,-0.5
1084979184,0,0,0,0,0
1084979604,0,0,0,0,0
1085000333,14,3,4,2.5,-1.5
1085024470,4145,18,3.5,4,0.5
1085096375,18,18,4,4,0
1085105198,66,0,4,0,-4
1085123968,247,33,4.5,4.5,0
1085131523,1759,87,4.5,4.5,0
1085248903,164,20,3.5,3.5,0
1085272239,1232,152,4.5,5,0.5
1085348419,4074,45,4.5,3.5,-1
1085401990,1,1,5,5,0
1085429285,1202,13,4.5,4,-0.5
1085432257,472,66,4.5,4,-0.5
1085434420,0,0,0,0,0
1085435111,0,0,0,0,0
1085435354,0,0,0,0,0
1085458374,0,0,0,0,0
1085461253,4275,69,4.5,4.5,0
1085464876,20,3,5,5,0
1085497387,0,0,0,0,0
1085497631,0,0,0,0,0
1085543061,663,192,4.5,4.5,0
1085596938,5,5,4,4,0
1085617232,33,33,4,4,0
1085652055,5112,1764,4.5,4.5,0
1085660579,25,3,3.5,3.5,0
1085697317,158,7,4,4.5,0.5
1085698206,276,9,4.5,4,-0.5
1085730259,43,6,4,3.5,-0.5
1085768995,57,47,3.5,3.5,0
1085821901,14,1,2,3,1
1085829348,61,61,3,3,0
1085899628,16457,0,4.5,0,-4.5
1085908608,876,812,5,5,0
1085914246,14,2,3.5,1.5,-2
1085932108,0,0,0,0,0
1085932516,0,0,0,0,0
1085978097,180,63,5,5,0
1085985143,0,0,0,0,0
1086006702,0,0,0,0,0
1086015361,1,1,1,1,0
1086101495,2215,1076,3.5,5,1.5
1086126576,63,1,4,2,-2
1086252028,1405,1016,4.5,4.5,0
1086316112,1259,77,4,4.5,0.5
1086354043,516,516,4.5,4.5,0
1086378532,3965,1360,3.5,4,0.5
1086379636,4440,495,4.5,4,-0.5
1086391724,375,18,4.5,5,0.5
1086451637,58,16,3,2,-1
1086477428,9,1,3,1,-2
1086502786,20,19,4.5,4.5,0
1086519782,0,0,0,0,0
1086539327,154,17,4,4.5,0.5
1086548430,0,0,0,0,0
1086577498,894,43,4.5,4.5,0
1086617993,9,1,5,5,0
1086625206,48,25,3,3.5,0.5
1086644209,534,128,4.5,4.5,0
1086647459,523,22,4,3.5,-0.5
1086688310,0,0,0,0,0
1086758579,241,145,3.5,3.5,0
1086758987,134,134,3,3,0
1086794447,194,194,4,4,0
1086795798,13,1,3.5,5,1.5
1086799932,82,82,4.5,4.5,0
1086859120,2984,241,4,2.5,-1.5
1086917828,0,0,0,0,0
1086929344,1098,27,4,4.5,0.5
1086937448,2003,1296,4.5,4.5,0
1086964574,10,7,5,5,0
1086978383,172,0,4,0,-4
1087011731,0,0,0,0,0
1087074229,53,2,2,2,0
1087075743,401,401,3.5,3.5,0
1087095011,1,1,3,3,0
1087095785,0,0,0,0,0
1087096070,0,0,0,0,0
1087125014,76,76,4.5,4.5,0
1087200930,0,0,0,0,0
1087266454,441,38,4,4.5,0.5
1087273941,0,0,0,0,0
1087276648,0,0,0,0,0
1087280174,0,0,0,0,0
1087282720,241,22,4.5,4.5,0
1087286731,1178,918,4.5,4.5,0
1087286874,90,10,4.5,4,-0.5
1087287522,56,56,3.5,3.5,0
1087318096,43,43,4,4,0
1087344255,0,0,0,0,0
1087422283,7,7,5,5,0
1087433788,1444,182,4.5,4.5,0
1087489471,10555,1026,5,5,0
1087490734,999,999,4,4,0
1087637812,2,2,4.5,4.5,0
1087638293,314,225,3,3,0
1087685392,4891,1105,4.5,4.5,0
1087693451,31,31,3.5,3.5,0
1087698005,0,0,0,0,0
1087702752,0,0,0,0,0
1087728027,0,0,0,0,0
1087738560,0,0,0,0,0
1087742191,5,5,4.5,4.5,0
1087784913,444,9,4.5,4,-0.5
1087793008,299,39,4.5,4.5,0
1087817882,343,22,4,4.5,0.5
1087839782,2061,217,4.5,4.5,0
1087893385,0,0,0,0,0
1087897068,7,0,2.5,0,-2.5
1087984514,84,37,4,3.5,-0.5
1088041538,71,71,4.5,4.5,0
1088056625,65,65,4.5,4.5,0
1088115502,88,88,1,1,0
1088126570,0,0,0,0,0
1088135010,7,7,1.5,1.5,0
1088172195,49,41,5,5,0
1088186369,0,0,0,0,0
1088194226,116,20,4,3.5,-0.5
1088211144,762,94,4.5,4.5,0
1088242281,47,47,4.5,4.5,0
1088263864,541,73,3.5,2,-1.5
1088300283,1474,252,5,5,0
1088318418,4,4,3.5,3.5,0
1088389081,272,272,4,4,0
1088496590,0,0,0,0,0
1088540036,68,23,4.5,4.5,0
1088568893,0,0,0,0,0
1088580204,130,129,4.5,4.5,0
1088585714,612,612,2.5,2.5,0
1088589710,0,0,0,0,0
1088625279,386,15,4.5,4.5,0
1088632237,0,0,0,0,0
1088682460,134,5,4,5,1
1088731673,0,0,0,0,0
1088941177,68,9,4,3,-1
1089003380,51,9,3.5,3,-0.5
1089048531,21804,803,4.5,4,-0.5
1089058534,1,1,4,4,0
1089108246,1,1,5,5,0
1089125950,0,0,0,0,0
1089138131,8,5,4.5,4.5,0
1089193839,668,499,4.5,4.5,0
1089215088,4,4,3.5,3.5,0
1089336971,18733,737,4.5,4.5,0
1089372833,0,0,0,0,0
1089386287,3,3,3.5,3.5,0
1089462231,0,0,0,0,0
1089471259,103,98,1.5,1.5,0
1089516052,0,0,0,0,0
1089580662,17,17,2.5,2.5,0
1089666978,131,13,4.5,4,-0.5
1089810837,0,0,0,0,0
1089824278,67,44,3.5,4,0.5
1089836344,14724,97,4.5,4.5,0
1089847385,7,0,4,0,-4
1089849623,0,0,0,0,0
1089982285,298,117,4.5,4.5,0
1090258212,0,0,0,0,0
1090267690,0,0,0,0,0
1090276143,1595,2,4.5,3.5,-1
1090292301,61,32,4.5,5,0.5
1090320498,30,2,4,1,-3
1090532562,38,6,2,2,0
1090552213,153,121,4,4,0
1090577736,412,109,4.5,4.5,0
1090617661,7751,39,4.5,4.5,0
1090636013,0,0,0,0,0
1090653945,6,3,2.5,3,0.5
1090725456,1,1,5,5,0
1090731387,1,1,5,5,0
1090742878,9,2,3,3,0
1090757314,8,1,2.5,2,-0.5
1090759947,110,55,4,4.5,0.5
1090826925,67,16,3.5,3.5,0
1090842524,0,0,0,0,0
1090871721,133,54,4,4,0
1090877424,385,2,5,5,0
1090922211,19,6,3,1.5,-1.5
1090936977,26,9,3,3,0
1091000556,1194,455,4,4,0
1091024209,24,1,1,1,0
1091126272,0,0,0,0,0
1091144704,197,197,4,4,0
1091186897,0,0,0,0,0
1091192778,0,0,0,0,0
1091215595,149,104,4,4,0
1091277956,147,4,4,4,0
1091363676,70,70,4.5,4.5,0
1091366179,180,7,4.5,5,0.5
1091366799,71,71,4.5,4.5,0
1091456207,15,5,4.5,3.5,-1
1091487691,0,0,0,0,0
1091522492,3,3,4,4,0
1091569546,40,15,5,4.5,-0.5
1091598017,24,8,3.5,3,-0.5
1091620783,20,1,4,4,0
1091627644,2,2,4.5,4.5,0
1091640857,132,50,4.5,4.5,0
1091684426,1829,354,4.5,4.5,0
1091699305,374,182,4,4.5,0.5
1091700242,8873,196,4,3.5,-0.5
1091824117,15,1,3.5,2,-1.5
1091891746,0,0,0,0,0
1091944550,107817,11929,3.5,4,0.5
1091946582,1,1,1,1,0
1091961831,0,0,0,0,0
1091974564,3640,7,4.5,4.5,0
1091993742,74,42,4.5,4.5,0
1091997580,0,0,0,0,0
1092109109,73,34,4,4,0
1092146718,183,0,4.5,0,-4.5
1092148948,126,4,3.5,5,1.5
1092258126,310,85,4.5,4.5,0
1092276838,1024,32,4.5,4.5,0
1092371543,0,0,0,0,0
1092374597,0,0,0,0,0
1092447708,0,0,0,0,0
1092448381,19,1,3.5,3,-0.5
1092463029,0,0,0,0,0
1092463062,156,12,4,4.5,0.5
1092463295,10368,110,5,4.5,-0.5
1092574509,11,8,3.5,3.5,0
1092650486,13,13,4.5,4.5,0
1092651841,5,5,4.5,4.5,0
1092653320,31,3,3.5,2.5,-1
1092704571,741,16,4.5,4.5,0
1092749144,62,2,3,5,2
1092850344,2374,231,4.5,4.5,0
1092854935,1882,1882,4.5,4.5,0
1092899813,309,308,4,4,0
1092938333,0,0,0,0,0
1092971411,69,69,4,4,0
1093055087,0,0,0,0,0
1093055888,0,0,0,0,0
1093056214,0,0,0,0,0
1093090526,20,20,4.5,4.5,0
1093108529,7692,663,4.5,4.5,0
1093131935,472,105,4.5,5,0.5
1093180069,6,6,5,5,0
1093190533,90851,535,5,5,0
1093260038,195,58,4,4,0
1093326711,1278,98,4,3.5,-0.5
1093334825,0,0,0,0,0
1093360165,2494,75,5,5,0
1093383478,0,0,0,0,0
1093396572,277,223,4.5,4.5,0
1093405374,365,196,4.5,4.5,0
1093409783,216,90,4,4.5,0.5
1093430283,9,9,4,4,0
1093438308,5,5,3,3,0
1093466319,621,621,4,4,0
1093488401,44,44,4,4,0
1093582666,269,57,3.5,4.5,1
1093681017,0,0,0,0,0
1093727370,0,0,0,0,0
1093751264,0,0,0,0,0
1093776653,17,1,3,4,1
1093784264,146,9,1,1,0
1093809825,129,44,4,4,0
1093811993,168,168,4.5,4.5,0
1093824646,390,390,4,4,0
1093825530,710,193,4,4,0
1093829912,270,5,4,4,0
1093833768,575,110,4,4.5,0.5
1093865954,86,11,4,4.5,0.5
1093924230,353,28,3.5,4,0.5
1094030987,32,9,2,1.5,-0.5
1094038347,64,24,3.5,4,0.5
1094138419,12506,39,4.5,4.5,0
1094167473,1805,48,4,5,1
1094174239,87,20,5,5,0
1094177277,0,0,0,0,0
1094248282,28,0,1.5,0,-1.5
1094310546,145,2,4.5,5,0.5
1094370858,12,0,3.5,0,-3.5
1094429166,4327,3882,4.5,4.5,0
1094578154,0,0,0,0,0
1094580863,0,0,0,0,0
1094591345,257627,1284,3,3.5,0.5
1094603241,216,213,4.5,4.5,0
1094642753,20,4,3.5,3,-0.5
1094663982,154,48,4,4.5,0.5
1094724185,67,38,4,4,0
1094744773,2,2,4.5,4.5,0
1094833642,81,15,4,4.5,0.5
1094930513,15365,880,4,3,-1
1094977269,1,1,5,5,0
1095003754,360,2,3.5,5,1.5
1095103225,0,0,0,0,0
1095144783,6,6,5,5,0
1095198288,7,7,4.5,4.5,0
1095219324,0,0,0,0,0
1095227160,88,53,4,4.5,0.5
1095280287,689,53,4.5,4.5,0
1095317943,2,2,5,5,0
1095336248,337,10,4,4,0
1095459556,5464,309,5,4.5,-0.5
1095539172,3336,13,4.5,4.5,0
1095571204,1735,125,5,4.5,-0.5
1095572547,28524,1307,4.5,4.5,0
1095581857,13,5,5,5,0
1095583219,0,0,0,0,0
1095584799,0,0,0,0,0
1095603248,0,0,0,0,0
1095604849,0,0,0,0,0
1095623181,1850,322,4.5,4.5,0
1095645600,0,0,0,0,0
1095681176,104,17,4,4,0
1095683899,55,12,4,4,0
1095687767,61,0,4,0,-4
1095694895,75,3,4,4.5,0.5
1095781221,70,34,4.5,4.5,0
1095820384,18,14,4.5,4,-0.5
1095824296,184,99,4.5,4.5,0
1095884379,0,0,0,0,0
1095919153,1,1,5,5,0
1096022095,98,11,3.5,4,0.5
1096047800,0,0,0,0,0
1096049715,81,80,4.5,4.5,0
1096168624,98,42,2,1.5,-0.5
1096204046,256,256,4.5,4.5,0
1096287686,167,167,4,4,0
1096454131,0,0,0,0,0
1096464625,0,0,0,0,0
1096695328,1,1,5,5,0
1096756212,0,0,0,0,0
1096801294,862,54,3.5,3.5,0
1096825045,2024,340,5,5,0
1096834193,1651,277,2.5,2,-0.5
1096918571,1033,3,4,4.5,0.5
1096938298,1974,465,4.5,4.5,0
1096964165,0,0,0,0,0
1097004394,13,3,4.5,5,0.5
1097025180,6038,153,5,5,0
1097094906,553,8,3.5,4.5,1
1097114930,999,28,4.5,4.5,0
1097138041,89,89,3.5,3.5,0
1097148221,0,0,0,0,0
1097172005,3938,124,5,4.5,-0.5
1097200146,2025,158,3.5,3.5,0
1097469600,426,29,4.5,5,0.5
1097482356,24,19,4,4.5,0.5
1097492828,0,0,0,0,0
1097520882,134,12,4.5,4,-0.5
1097564743,287,17,3.5,1.5,-2
1097587096,53,3,4.5,5,0.5
1097724199,0,0,0,0,0
1097725920,126,23,5,5,0
1097727390,450,15,4,2.5,-1.5
1097737340,1,1,4,4,0
1097757301,820,0,4.5,0,-4.5
1097766064,147,4,4.5,4.5,0
1097821445,294,10,2.5,3.5,1
1097825440,1193,9,4.5,4.5,0
1097885049,109,11,4,4,0
1097895359,2998,212,4.5,4.5,0
1097998313,69,69,4.5,4.5,0
1098006458,422,422,4,4,0
1098041500,9,9,2,2,0
1098099856,1260,10,4,4,0
1098165513,180,82,3,3.5,0.5
1098187391,95,8,4,3.5,-0.5
1098189387,6557,39,4.5,4.5,0
1098207701,145,1,4.5,4,-0.5
1098208851,160,131,4.5,4.5,0
1098209028,19,2,3,3,0
1098307964,2152,7,4.5,4.5,0
1098487609,0,0,0,0,0
1098508571,0,0,0,0,0
1098539566,21,21,4,4,0
1098619553,115,115,4.5,4.5,0
1098758960,27,12,1.5,2,0.5
1098834577,1,1,5,5,0
1099021080,0,0,0,0,0
1099079526,1,1,1,1,0
1099081620,69,69,1.5,1.5,0
1099092384,14,9,3,2.5,-0.5
1099152229,343,147,4,4,0
1099176816,85,32,5,5,0
1099179070,40,3,4.5,5,0.5
1099420627,326,22,3.5,3.5,0
1099703034,157,5,3.5,5,1.5
1099710942,0,0,0,0,0
1099735932,53,53,4.5,4.5,0
1099859731,0,0,0,0,0
1099862552,5112,114,4.5,5,0.5
1099877033,0,0,0,0,0
1099950549,58,58,4,4,0
1099961721,2731,92,4.5,4.5,0
1099995778,45,45,3.5,3.5,0
1100023494,68,68,3.5,3.5,0
1100029269,38,38,3.5,3.5,0
1100087171,0,0,0,0,0
1100088261,29,2,5,4,-1
1100092726,243,0,4.5,0,-4.5
1100094604,517,8,4.5,4.5,0
1100110635,2190,7,4.5,5,0.5
1100113170,0,0,0,0,0
1100139790,34,9,4,3,-1
1100147750,173,173,4.5,4.5,0
1100160696,0,0,0,0,0
1100292960,272,126,4.5,4.5,0
1100331256,10693,19,4.5,4.5,0
1100472035,182,182,4,4,0
1100573190,0,0,0,0,0
1100578622,2865,142,5,5,0
1100591575,220,202,3.5,3,-0.5
1100612577,2,2,3,3,0
1100620736,0,0,0,0,0
1100636064,135,36,4,4.5,0.5
1100639820,58,32,2,1.5,-0.5
1100694944,26,4,3.5,3,-0.5
1100696971,95,1,3,1,-2
1100723148,56,3,4,4,0
1100797913,46,24,4,4,0
1100810556,58,27,4.5,4.5,0
1100883805,6523,485,4.5,5,0.5
1101015200,0,0,0,0,0
1101109456,140,7,3,4.5,1.5
1101141411,349,80,4,4,0
1101399354,67,67,4,4,0
1101419354,31,30,4.5,4.5,0
1101436320,708,46,3,3,0
1101445404,457,8,3,3,0
1101472953,82,82,4.5,4.5,0
1101501512,164,15,4,3.5,-0.5
1101562772,0,0,0,0,0
1101582722,7,3,3,3,0
1101635974,0,0,0,0,0
1101675121,10,4,3,3.5,0.5
1101691540,1433,68,4.5,5,0.5
1101744458,24,24,2,2,0
1101848745,22,9,4,3.5,-0.5
1102054727,9034,4474,4.5,4.5,0
1102056464,36,4,4.5,5,0.5
1102291071,0,0,0,0,0
1102339559,17,10,3.5,4,0.5
1102346079,5,3,5,5,0
1102362078,220,220,4.5,4.5,0
1102364578,0,0,0,0,0
1102411902,7,6,4,4,0
1102448232,286,105,5,4.5,-0.5
1102448236,111,8,4,4.5,0.5
1102495460,1,1,5,5,0
1102508135,1000,216,4.5,4,-0.5
1102520605,254,1,3,5,2
1102659097,0,0,0,0,0
1102660950,0,0,0,0,0
1102687865,0,0,0,0,0
1102742855,104,2,4,4,0
1102810225,422,313,2.5,2.5,0
1102814563,46,20,4.5,4.5,0
1102828488,333,42,4,5,1
1102924965,44,13,3.5,2.5,-1
1102943846,148,1,4.5,1,-3.5
1103099404,0,0,0,0,0
1103201207,15,0,4,0,-4
1103209451,54,16,4.5,4,-0.5
1103278932,1102,18,4,3,-1
1103310426,60,26,4.5,4.5,0
1103314372,1,1,4,4,0
1103438575,2432,185,4,4,0
1103570293,67,8,4.5,4,-0.5
1103631263,53,10,3,4,1
1103637547,1621,365,4,4.5,0.5
1103679001,40,13,3.5,4,0.5
1103702902,18,2,3,4,1
1103804173,7,0,4.5,0,-4.5
1103857857,97,0,3,0,-3
1103901846,1896,50,4.5,4,-0.5
1103942426,220,1,4.5,1,-3.5
1104112723,0,0,0,0,0
1104124222,48,2,2.5,1,-1.5
1104191752,15,15,4.5,4.5,0
1104214157,22,10,4.5,4.5,0
1104219495,0,0,0,0,0
1104247866,0,0,0,0,0
1104415942,411,66,4.5,4.5,0
1104486867,88,12,4.5,4.5,0
1104655318,62,16,3,2.5,-0.5
1104692136,13870,713,4.5,4.5,0
1104698715,21,16,4.5,4.5,0
1104795347,54,20,3.5,3,-0.5
1104797523,0,0,0,0,0
1104814161,0,0,0,0,0
1104816326,8,3,4,3.5,-0.5
1104855278,45,1,4.5,5,0.5
1104869703,41,36,3.5,3.5,0
1104879125,0,0,0,0,0
1104882704,0,0,0,0,0
1104911266,0,0,0,0,0
1104912882,153,153,4,4,0
1104945393,1283,171,4.5,4.5,0
1104966982,7,0,3,0,-3
1104986393,363,32,4,4,0
1105246469,0,0,0,0,0
1105291416,50,0,3,0,-3
1105294926,80,80,3,3,0
1105304995,0,0,0,0,0
1105385887,55,42,5,5,0
1105390093,587,587,4.5,4.5,0
1105408313,123,28,4,3.5,-0.5
1105426659,605,58,4.5,4.5,0
1105548368,339,4,4,2,-2
1105577194,6686,7,4.5,4.5,0
1105584845,41,2,4,3,-1
1105790805,0,0,0,0,0
1105805539,0,0,0,0,0
1105834924,49635,3056,4.5,4.5,0
1105845815,0,0,0,0,0
1105855019,45227,4795,4,4.5,0.5
1105903447,1709,52,4.5,3.5,-1
1105918031,473,217,4,4,0
1105928070,1,1,5,5,0
1105930001,0,0,0,0,0
1105930005,0,0,0,0,0
1105932165,7,0,4.5,0,-4.5
1105999795,450,13,4.5,5,0.5
1106002394,2748,4,4,3.5,-0.5
1106012225,66,33,3,4,1
1106014973,3207,729,4,4,0
1106057049,69,69,4,4,0
1106217529,22,22,4,4,0
1106329353,38,0,4,0,-4
1106374233,656,18,4.5,5,0.5
1106493268,39,24,4.5,5,0.5
1106510521,14,1,4.5,5,0.5
1106515427,456,394,4,4,0
1106542634,29,24,4,4,0
1106558008,136,4,4.5,5,0.5
1106606457,730,181,4.5,5,0.5
1106666606,233,70,3.5,3.5,0
1106737361,0,0,0,0,0
1106745094,0,0,0,0,0
1106788059,0,0,0,0,0
1106808184,0,0,0,0,0
1106808930,0,0,0,0,0
1106818611,1,1,5,5,0
1106831630,373,4,4.5,4.5,0
1106842267,0,0,0,0,0
1106842405,0,0,0,0,0
1107170561,0,0,0,0,0
1107282504,267,68,4,4.5,0.5
1107355213,1296,120,5,5,0
1107419480,0,0,0,0,0
1107486943,5,0,4.5,0,-4.5
1107529451,1,1,1,1,0
1107537631,59,59,4.5,4.5,0
1107704042,110,7,4.5,4.5,0
1107741196,168,2,4,3,-1
1107742773,213,5,4.5,4,-0.5
1107818928,0,0,0,0,0
1107822876,225,2,4.5,5,0.5
1107880005,145,145,4.5,4.5,0
1107931279,776,128,4.5,4,-0.5
1108048349,43,13,4.5,4.5,0
1108097491,292,292,4,4,0
1108185975,45,45,4,4,0
1108206682,18,14,3.5,3.5,0
1108219180,68,3,3,2.5,-0.5
1108340786,43,33,3.5,3.5,0
1108373391,0,0,0,0,0
1108384425,200,2,4.5,5,0.5
1108402751,0,0,0,0,0
1108417718,5003,3214,4,4,0
1108465034,5,5,3.5,3.5,0
1108475553,206,64,4.5,4.5,0
1108482394,64,12,5,5,0
1108507977,153,153,4.5,4.5,0
1108549870,92,3,4.5,5,0.5
1108580508,1360,108,3.5,3.5,0
1108583427,45,3,4,2.5,-1.5
1108623942,72,39,4.5,4.5,0
1108697438,336,0,4.5,0,-4.5
1108733742,6,3,3.5,4.5,1
1108774944,0,0,0,0,0
1108780504,1765,24,4.5,4.5,0
1108787635,9,2,3.5,3,-0.5
1108939718,0,0,0,0,0
1108964305,6116,291,4.5,5,0.5
1109008912,2285,192,4,4.5,0.5
1109024890,95,23,3.5,4,0.5
1109043621,166,21,1.5,3,1.5
1109425556,1131,299,4.5,4.5,0
1109444394,155,60,4.5,4,-0.5
1109489005,104,74,4,4.5,0.5
1109545844,69,69,3.5,3.5,0
1109668092,0,0,0,0,0
1109674878,10,2,2,5,3
1109751921,1015,600,4.5,4.5,0
1109781792,32,32,4,4,0
1109788041,1744,570,4.5,4.5,0
1109830748,151,151,4,4,0
1110057737,134,0,3,0,-3
1110261314,329,82,4,4,0
1110273623,13443,1229,4.5,4.5,0
1110286206,1815,67,4,4,0
1110368735,10,1,3.5,5,1.5
1110376793,308,192,4.5,4.5,0
1110429957,29,0,4.5,0,-4.5
1110447884,39,39,4,4,0
1110480334,1495,467,4,4,0
1110512888,318,23,4,3.5,-0.5
1110631870,0,0,0,0,0
1110639444,147,73,3.5,4,0.5
1110657008,0,0,0,0,0
1110700363,33,16,4.5,5,0.5
1111311076,19,0,5,0,-5
1111420122,12,0,3.5,0,-3.5
1111428249,1,1,3,3,0
1111486949,857,102,4,3.5,-0.5
1111487818,2,2,5,5,0
1111504185,11,9,4.5,4.5,0
1111504254,0,0,0,0,0
1111617387,346,11,4,2.5,-1.5
1111665247,5833,1862,4.5,4.5,0
1111873503,78,25,3,3,0
1111876388,3213,2,2.5,1.5,-1
1111957680,200,200,4,4,0
1112040900,0,0,0,0,0
1112052555,0,0,0,0,0
1112068171,141,21,4,4,0
1112071865,0,0,0,0,0
1112071930,668,16,4,4.5,0.5
1112081391,135,18,4.5,4.5,0
1112156258,4,4,5,5,0
1112162323,49,1,5,5,0
1112208725,296,55,4,3.5,-0.5
1112307917,5114,5114,4.5,4.5,0
1112350146,954,307,4,4,0
1112382631,82,69,4,4,0
1112433234,43,6,4,5,1
1112477374,32,32,4,4,0
1112481571,161,30,4,4,0
1112500249,30,4,5,5,0
1112532917,839,507,3.5,4,0.5
1112540727,9,8,2,2,0
1112551222,69,69,3,3,0
1112581194,80,80,3.5,3.5,0
1112690545,24,10,4.5,4,-0.5
1112701216,159,159,4,4,0
1112826311,0,0,0,0,0
1112851561,0,0,0,0,0
1112858566,6658,130,4,4.5,0.5
1112861301,21,6,4.5,4.5,0
1112922482,249,52,4.5,4,-0.5
1112989865,5060,4189,3.5,3.5,0
1113205946,0,0,0,0,0
1113223808,1132,51,4,4.5,0.5
1113304677,0,0,0,0,0
1113359219,0,0,0,0,0
1113413855,0,0,0,0,0
1113473319,13,13,3.5,3.5,0
1113603774,75,75,4.5,4.5,0
1113736426,1794,60,4,3.5,-0.5
1113756219,360,88,4,4,0
1113883640,22,22,2,2,0
1113891385,0,0,0,0,0
1113923256,0,0,0,0,0
1113936701,0,0,0,0,0
1113943452,6,3,3,3.5,0.5
1113946899,0,0,0,0,0
